round,date,team_home,team_away,full_text
6,06.10.2024,Heidenheim,RB Leipzig,06.10.2024 | Heidenheim | RB Leipzig | 0 | 1
6,05.10.2024,St. Pauli,Mainz,05.10.2024 | St. Pauli | Mainz | 0 | 3
6,05.10.2024,Bayer Leverkusen,Holstein Kiel,05.10.2024 | Bayer Leverkusen | Holstein Kiel | 2 | 2
6,05.10.2024,Bochum,Wolfsburg,05.10.2024 | Bochum | Wolfsburg | 1 | 3
6,05.10.2024,Union Berlin,Dortmund,05.10.2024 | Union Berlin | Dortmund | 2 | 1
6,05.10.2024,Werder Bremen,Freiburg,05.10.2024 | Werder Bremen | Freiburg | 0 | 1
6,04.10.2024,Augsburg,B. Monchengladbach,04.10.2024 | Augsburg | B. Monchengladbach | 2 | 1
5,29.09.2024,Hoffenheim,Werder Bremen,29.09.2024 | Hoffenheim | Werder Bremen | 3 | 4
5,29.09.2024,Holstein Kiel,Eintracht Frankfurt,29.09.2024 | Holstein Kiel | Eintracht Frankfurt | 2 | 4
5,28.09.2024,Bayern Munich,Bayer Leverkusen,28.09.2024 | Bayern Munich | Bayer Leverkusen | 1 | 1
5,28.09.2024,B. Monchengladbach,Union Berlin,28.09.2024 | B. Monchengladbach | Union Berlin | 1 | 0
5,28.09.2024,Freiburg,St. Pauli,28.09.2024 | Freiburg | St. Pauli | 0 | 3
5,28.09.2024,Mainz,Heidenheim,28.09.2024 | Mainz | Heidenheim | 0 | 2
5,28.09.2024,RB Leipzig,Augsburg,28.09.2024 | RB Leipzig | Augsburg | 4 | 0
5,28.09.2024,Wolfsburg,Stuttgart,28.09.2024 | Wolfsburg | Stuttgart | 2 | 2
5,27.09.2024,Dortmund,Bochum,27.09.2024 | Dortmund | Bochum | 4 | 2
4,22.09.2024,St. Pauli,RB Leipzig,22.09.2024 | St. Pauli | RB Leipzig | 0 | 0
4,22.09.2024,Stuttgart,Dortmund,22.09.2024 | Stuttgart | Dortmund | 5 | 1
4,22.09.2024,Bayer Leverkusen,Wolfsburg,22.09.2024 | Bayer Leverkusen | Wolfsburg | 4 | 3
4,21.09.2024,Eintracht Frankfurt,B. Monchengladbach,21.09.2024 | Eintracht Frankfurt | B. Monchengladbach | 2 | 0
4,21.09.2024,Bochum,Holstein Kiel,21.09.2024 | Bochum | Holstein Kiel | 2 | 2
4,21.09.2024,Heidenheim,Freiburg,21.09.2024 | Heidenheim | Freiburg | 0 | 3
4,21.09.2024,Union Berlin,Hoffenheim,21.09.2024 | Union Berlin | Hoffenheim | 2 | 1
4,21.09.2024,Werder Bremen,Bayern Munich,21.09.2024 | Werder Bremen | Bayern Munich | 0 | 5
4,20.09.2024,Augsburg,Mainz,20.09.2024 | Augsburg | Mainz | 2 | 3
3,15.09.2024,Mainz,Werder Bremen,15.09.2024 | Mainz | Werder Bremen | 1 | 2
3,15.09.2024,Augsburg,St. Pauli,15.09.2024 | Augsburg | St. Pauli | 3 | 1
3,14.09.2024,Holstein Kiel,Bayern Munich,14.09.2024 | Holstein Kiel | Bayern Munich | 1 | 6
3,14.09.2024,B. Monchengladbach,Stuttgart,14.09.2024 | B. Monchengladbach | Stuttgart | 1 | 3
3,14.09.2024,Freiburg,Bochum,14.09.2024 | Freiburg | Bochum | 2 | 1
3,14.09.2024,Hoffenheim,Bayer Leverkusen,14.09.2024 | Hoffenheim | Bayer Leverkusen | 1 | 4
3,14.09.2024,RB Leipzig,Union Berlin,14.09.2024 | RB Leipzig | Union Berlin | 0 | 0
3,14.09.2024,Wolfsburg,Eintracht Frankfurt,14.09.2024 | Wolfsburg | Eintracht Frankfurt | 1 | 2
3,13.09.2024,Dortmund,Heidenheim,13.09.2024 | Dortmund | Heidenheim | 4 | 2
2,01.09.2024,Bayern Munich,Freiburg,01.09.2024 | Bayern Munich | Freiburg | 2 | 0
2,01.09.2024,Heidenheim,Augsburg,01.09.2024 | Heidenheim | Augsburg | 4 | 0
2,31.08.2024,Bayer Leverkusen,RB Leipzig,31.08.2024 | Bayer Leverkusen | RB Leipzig | 2 | 3
2,31.08.2024,Bochum,B. Monchengladbach,31.08.2024 | Bochum | B. Monchengladbach | 0 | 2
2,31.08.2024,Eintracht Frankfurt,Hoffenheim,31.08.2024 | Eintracht Frankfurt | Hoffenheim | 3 | 1
2,31.08.2024,Holstein Kiel,Wolfsburg,31.08.2024 | Holstein Kiel | Wolfsburg | 0 | 2
2,31.08.2024,Stuttgart,Mainz,31.08.2024 | Stuttgart | Mainz | 3 | 3
2,31.08.2024,Werder Bremen,Dortmund,31.08.2024 | Werder Bremen | Dortmund | 0 | 0
2,30.08.2024,Union Berlin,St. Pauli,30.08.2024 | Union Berlin | St. Pauli | 1 | 0
1,25.08.2024,St. Pauli,Heidenheim,25.08.2024 | St. Pauli | Heidenheim | 0 | 2
1,25.08.2024,Wolfsburg,Bayern Munich,25.08.2024 | Wolfsburg | Bayern Munich | 2 | 3
1,24.08.2024,Dortmund,Eintracht Frankfurt,24.08.2024 | Dortmund | Eintracht Frankfurt | 2 | 0
1,24.08.2024,Augsburg,Werder Bremen,24.08.2024 | Augsburg | Werder Bremen | 2 | 2
1,24.08.2024,Freiburg,Stuttgart,24.08.2024 | Freiburg | Stuttgart | 3 | 1
1,24.08.2024,Hoffenheim,Holstein Kiel,24.08.2024 | Hoffenheim | Holstein Kiel | 3 | 2
1,24.08.2024,Mainz,Union Berlin,24.08.2024 | Mainz | Union Berlin | 1 | 1
1,24.08.2024,RB Leipzig,Bochum,24.08.2024 | RB Leipzig | Bochum | 1 | 0
1,23.08.2024,B. Monchengladbach,Bayer Leverkusen,23.08.2024 | B. Monchengladbach | Bayer Leverkusen | 2 | 3
